time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
0	0	0	0.3761425495858696	134.07435487956005
1.2002000333388898	0.2917566202692183	0.2917566202692184	0.37647836471219714	118.36475297530583
2.4004000666777796	0.5835132405384366	0.5835132405384368	0.3768141798385247	102.65515107105098
3.6006001000166696	0.8752698608076549	0.8752698608076552	0.37714999496485224	86.945549166797
4.800800133355559	1.1670264810768731	1.1670264810768736	0.37748581009117976	71.2359472625428
6.001000166694449	1.4587831013460912	1.4587831013460917	0.37782162521750734	55.526345358287706
7.201200200033339	1.7505397216153098	1.7505397216153105	0.3781574403438344	39.816743454034146
8.401400233372229	2.042296341884528	2.042296341884529	0.37849325547016155	24.107141549779087
9.601600266711118	2.3340529621537462	2.334052962153747	0.3788290705964886	8.397539645524876
10.801800300050008	4.402690893915114	4.402690893915115	0.37916488572281576	0
12.002000333388898	7.3542289349638	7.354228934963802	0.37950070084914284	0
13.202200366727787	10.305766976012483	10.305766976012487	0.3798365159754704	0
14.402400400066679	13.257305017061176	13.257305017061181	0.38017233110179793	0
15.60260043340557	16.20884305810986	16.208843058109867	0.3805081462281255	0
16.802800466744458	19.160381099158545	19.160381099158553	0.38084396135445303	0
18.003000500083346	22.111919140207224	22.11191914020723	0.3811797764807806	0
19.203200533422237	25.063457181255917	25.063457181255924	0.3815155916071078	0
20.40340056676113	28.14262591862253	28.142625918622542	0.38185140673343504	0
21.603600600100016	31.47389146293237	31.473891462932382	0.3821872218597623	0
22.803800633438907	34.80515700724222	34.80515700724224	0.38252303698608947	0
24.004000666777795	38.136422551552066	38.13642255155208	0.3828588521124167	0
25.204200700116687	41.46768809586191	41.467688095861924	0.38319466723874385	0
26.404400733455574	44.79895364017175	44.79895364017177	0.38353048236507103	7.39373456943169
27.604600766794466	48.1302191844816	48.13021918448161	0.38386629749139817	43.458492382134914
28.804800800133357	51.461484728791454	51.46148472879147	0.38420211261772536	87.1930952731882
30.005000833472245	55.943571975424106	55.94357197542413	0.3845379277440525	139.1537738343005
31.20520086681114	335.47204607723677	335.4720460772369	0.38487374287037973	199.89675865718198
32.40540090015003	615.0005201790497	615.0005201790498	0.3852095579967069	269.97828033354165
33.605600933488915	894.5289942808615	894.5289942808619	0.38554537312303416	349.9545694550884
34.8058009668278	1174.0574683826735	1174.057468382674	0.38588118824936135	440.3818566135321
36.00600100016669	1453.5859424844853	1453.5859424844857	0.3862170033756886	541.8163724005828
37.206201033505586	1733.114416586299	1733.1144165862997	0.38655281850201584	654.8143474079493
38.406401066844474	2012.6428906881108	2012.6428906881117	0.3868886336283431	779.9200931601575
39.60660110018336	2292.1713647899223	2292.1713647899232	0.3872244487546703	916.9826752680918
40.80680113352226	2707.3273694158834	2707.3273694158843	0.38756026388099757	1064.784816489087
42.007001166861144	3189.1171971322665	3189.1171971322674	0.3878960790073248	1222.0188179384186
43.20720120020003	3670.90702484865	3670.9070248486514	0.3882318941336521	1387.376980731364
44.40740123353892	4152.696852565034	4152.696852565035	0.38856770925997947	1559.5516059832016
45.607601266877815	4634.4866802814195	4634.486680281421	0.38890352438630676	1737.2349948092094
46.8078013002167	5116.276507997803	5116.276507997804	0.3892393395126341	1919.1194483246622
48.00800133355559	5598.066335714187	5598.066335714188	0.3895751546389614	2103.8972676448393
49.208201366894485	6079.856163430573	6079.856163430575	0.38991096976528866	2290.260753885017
50.40840140023337	6529.938487385777	6529.938487385778	0.3902467848916159	2476.9022081604726
51.60860143357226	6919.001177598192	6919.001177598195	0.3905826000179432	2662.513931586484
52.80880146691115	7308.063867810607	7308.06386781061	0.39091841514427045	2845.8254811999273
54.009001500250044	7697.126558023024	7697.1265580230265	0.3912542302705977	3025.986338465679
55.20920153358893	8086.189248235441	8086.189248235444	0.39159004539692494	3202.410775974394
56.40940156692782	8475.251938447855	8475.251938447858	0.3919258605232522	3374.5172121837545
57.609601600266714	8864.314628660273	8864.314628660277	0.3922616756495795	3541.7240655514433
58.8098016336056	9253.377318872686	9253.37731887269	0.3925974907759067	3703.449754535139
60.01000166694449	9642.148966046836	9642.14896604684	0.39293330590223396	3859.112697592525
61.210201700283385	9996.286491667232	9996.286491667235	0.3932691210285612	4008.131313181282
62.41040173362228	10350.424017287629	10350.424017287633	0.3936049361548884	4149.9240197590925
63.61060176696115	10704.561542908026	10704.56154290803	0.3939407512812156	4283.909235783636
64.81080180030006	11058.699068528424	11058.699068528425	0.39427656640754277	4409.505379712597
66.01100183363894	11412.83659414882	11412.836594148823	0.39461238153386996	4526.130870130778
67.21120186697783	11766.974119769216	11766.97411976922	0.39494819666019726	4633.443276608042
68.41140190031672	12121.11164538961	12121.111645389614	0.39528401178652456	4732.033622017709
69.6116019336556	12475.249171010006	12475.24917101001	0.39561982691285186	4822.720644296607
70.8118019669945	12653.44696249897	12653.446962498974	0.39595564203917916	4906.323081381563
72.01200200033338	12746.825829364936	12746.82582936494	0.39629145716550646	4983.659671209402
73.21220203367228	12840.204696230903	12840.204696230907	0.39662727229183375	5055.549151716955
74.41240206701117	12933.58356309687	12933.583563096874	0.39696308741816105	5122.810260841044
75.61260210035006	13026.962429962836	13026.96242996284	0.39729890254448835	5186.261736518495
76.81280213368895	13120.341296828803	13120.341296828807	0.39763471767081565	5246.722316686139
78.01300216702784	13213.72016369477	13213.720163694774	0.39797053279714295	5305.010739280799
79.21320220036672	13307.099030560736	13307.09903056074	0.39830634792347014	5361.945742239303
80.41340223370561	13289.88016400307	13289.880164003074	0.3986421630497973	5338.018791638832
81.61360226704451	13063.71476131098	13063.714761310983	0.3989779781761245	5216.795573705118
82.8138023003834	12837.549358618888	12837.549358618891	0.39931379330245165	5097.616269734441
84.01400233372229	12611.3839559268	12611.383955926802	0.39964960842877884	4980.613316965696
